"","Longitude","Latitude","mes","ndvi_mean","ndvi_sd","ndvi_max","ndvi_min","ndvi_cv","ndvi_obs"
"507",623638.23,7959025.97,"Mar",0.645175,0.178527378038502,0.8564,0.156,27.6711555839117,44
"508",623638.23,7959025.97,"Apr",0.580027906976744,0.199432617007518,0.8193,0.1696,34.3832795989097,43
"509",623638.23,7959025.97,"May",0.560684090909091,0.188294618163629,0.7993,0.2043,33.5830142528797,44
"510",623638.23,7959025.97,"Jun",0.495163636363636,0.177537232375332,0.7513,0.2388,35.8542549043227,44
"511",623638.23,7959025.97,"Jul",0.393806818181818,0.140447602408153,0.6706,0.1995,35.6640860248665,44
"512",623638.23,7959025.97,"Aug",0.321138095238095,0.100793302023839,0.5949,0.1562,31.3862800827505,42
"513",623638.23,7959025.97,"Sep",0.298809523809524,0.117990852910297,0.7194,0.1447,39.4869786632071,42
"514",623638.23,7959025.97,"Oct",0.380837037037037,0.166481376062005,0.8031,0.1613,43.7145970248198,27
"515",623638.23,7959025.97,"Nov",0.484555555555556,0.155396196762514,0.7466,0.1723,32.0698411112732,36
"516",623638.23,7959025.97,"Dec",0.589559523809524,0.183219434025558,0.887,0.199,31.0773427662841,42
"517",623669.96,7959266.87,"Jan",0.695621428571429,0.192360206492434,0.9146,0.173,27.6530018472083,42
"518",623669.96,7959266.87,"Feb",0.737553488372093,0.155578979099175,0.9474,0.3064,21.0939249223218,43
"519",623669.96,7959266.87,"Mar",0.665390909090909,0.165038757700549,0.8614,0.2403,24.803278110011,44
"520",623669.96,7959266.87,"Apr",0.5767,0.20654581643237,0.8381,0.1505,35.8151233626444,43
"521",623669.96,7959266.87,"May",0.559859090909091,0.194354847275851,0.8048,0.2043,34.7149578227373,44
"522",623669.96,7959266.87,"Jun",0.490181818181818,0.179876174815857,0.7609,0.2324,36.6958071768255,44
"523",623669.96,7959266.87,"Jul",0.383870454545455,0.137820087609266,0.6706,0.198,35.9027598965543,44
"524",623669.96,7959266.87,"Aug",0.312778571428571,0.0978405460759802,0.6026,0.145,31.2810898870429,42
"525",623669.96,7959266.87,"Sep",0.290616666666667,0.122827368279118,0.7399,0.1245,42.2643923653556,42
"526",623669.96,7959266.87,"Oct",0.352940740740741,0.170261523408186,0.7387,0.0781,48.2408245222263,27
"527",623669.96,7959266.87,"Nov",0.473980555555556,0.171223195724085,0.7537,0.1503,36.1245189738623,36
"528",623669.96,7959266.87,"Dec",0.587952380952381,0.192723035490901,0.9314,0.1239,32.7786810181332,42
"529",623704.05,7959509.1,"Jan",0.690542857142857,0.150959272722499,0.9218,0.2779,21.8609563709193,42
"530",623704.05,7959509.1,"Feb",0.740662790697674,0.125534446085253,0.9464,0.4251,16.9489338011708,43
"531",623704.05,7959509.1,"Mar",0.675690909090909,0.143396486963848,0.8687,0.2237,21.2222016064678,44
"532",623704.05,7959509.1,"Apr",0.589158139534884,0.208379982852478,0.8354,0.1367,35.3691087111154,43
"533",623704.05,7959509.1,"May",0.577029545454545,0.188656350036491,0.7864,0.2036,32.6944004033415,44
"534",623704.05,7959509.1,"Jun",0.484570454545455,0.174002215408972,0.7606,0.2121,35.9085482362298,44
"535",623704.05,7959509.1,"Jul",0.366284090909091,0.124620853723906,0.6719,0.1907,34.0230047705884,44
"536",623704.05,7959509.1,"Aug",0.293952380952381,0.0894612499247313,0.6112,0.1404,30.4339259423191,42
"537",623704.05,7959509.1,"Sep",0.28367380952381,0.123549188505047,0.7429,0.1247,43.5532588336029,42
"538",623704.05,7959509.1,"Oct",0.344818518518519,0.166538671963179,0.7458,0.1078,48.2974849142955,27
"539",623704.05,7959509.1,"Nov",0.463141666666667,0.166507079858056,0.7606,0.1517,35.9516519117022,36
"540",623704.05,7959509.1,"Dec",0.573745238095238,0.202022608252304,0.8886,0.1001,35.2112043531714,42
"541",623739.33,7959751.91,"Jan",0.697190476190476,0.15332913078117,0.901,0.221,21.9924304788237,42
"542",623739.33,7959751.91,"Feb",0.733409302325581,0.143586678341414,0.941,0.3376,19.5779734298587,43
"543",623739.33,7959751.91,"Mar",0.685897727272727,0.15598822330121,0.8777,0.2465,22.7421985959119,44
"544",623739.33,7959751.91,"Apr",0.583993023255814,0.221181049945351,0.8694,0.1115,37.8739199164139,43
"545",623739.33,7959751.91,"May",0.560840909090909,0.183342644423687,0.7918,0.2167,32.6906688602433,44
"546",623739.33,7959751.91,"Jun",0.477856818181818,0.169717392179603,0.7551,0.2203,35.5163692809397,44
"547",623739.33,7959751.91,"Jul",0.373865909090909,0.128709380484624,0.6778,0.2041,34.4266158948788,44
"548",623739.33,7959751.91,"Aug",0.302583333333333,0.095804870074967,0.607,0.1495,31.6623090305592,42
"549",623739.33,7959751.91,"Sep",0.293511904761905,0.126039812143084,0.7419,0.1259,42.9419761509594,42
"550",623739.33,7959751.91,"Oct",0.340018518518518,0.155754646892123,0.7544,0.134,45.8076952898789,27
"551",623739.33,7959751.91,"Nov",0.470530555555556,0.155801697807445,0.7315,0.1687,33.1119192936345,36
"552",623739.33,7959751.91,"Dec",0.607431707317073,0.184995981630716,0.8782,0.1844,30.4554371137149,41
"553",623771.21,7959992.21,"Jan",0.700883333333333,0.151960331660516,0.9231,0.2387,21.6812591245118,42
"554",623771.21,7959992.21,"Feb",0.734746511627907,0.139107297314386,0.9432,0.3306,18.9326924473829,43
"555",623771.21,7959992.21,"Mar",0.666259090909091,0.176956161064511,0.871,0.2436,26.5596617710776,44
"556",623771.21,7959992.21,"Apr",0.596095348837209,0.218142140154499,0.905,0.0695,36.5951756845652,43
"557",623771.21,7959992.21,"May",0.555888636363636,0.193676922561726,0.8088,0.231,34.8409573235154,44
"558",623771.21,7959992.21,"Jun",0.467827272727273,0.175042573377777,0.7719,0.2014,37.4160686180904,44
"559",623771.21,7959992.21,"Jul",0.368854545454545,0.138715473314976,0.6798,0.1695,37.6070933717341,44
"560",623771.21,7959992.21,"Aug",0.314861904761905,0.107004134755719,0.6198,0.1482,33.9844652965032,42
"561",623771.21,7959992.21,"Sep",0.301302380952381,0.133290221565292,0.7337,0.1176,44.2380246528345,42
"562",623771.21,7959992.21,"Oct",0.341807407407407,0.157891315895864,0.7242,0.1341,46.1930644199499,27
"563",623771.21,7959992.21,"Nov",0.470325,0.172978166045809,0.7558,0.1818,36.7784332208173,36
"564",623771.21,7959992.21,"Dec",0.638434146341463,0.166707535237247,0.9068,0.1705,26.111939060992,41
"565",623805.43,7960232.23,"Jan",0.651360975609756,0.187535885736635,0.8691,0.004,28.7913910656189,41
"566",623805.43,7960232.23,"Feb",0.711044186046512,0.11710135476083,0.8477,0.3306,16.4689279595867,43
"567",623805.43,7960232.23,"Mar",0.694361363636364,0.131403019709575,0.8466,0.401,18.9242988724803,44
"568",623805.43,7960232.23,"Apr",0.653023255813953,0.153864521169962,0.8556,0.288,23.5618746805853,43
"569",623805.43,7960232.23,"May",0.593034090909091,0.158274027814262,0.8216,0.2785,26.6888582360646,44
"570",623805.43,7960232.23,"Jun",0.482570454545455,0.156321854294341,0.791,0.2057,32.3935816670717,44
"571",623805.43,7960232.23,"Jul",0.41185,0.136759465468935,0.6689,0.2025,33.206134628854,44
"572",623805.43,7960232.23,"Aug",0.337283333333333,0.0975888811056216,0.5984,0.1482,28.9337988157202,42
"573",623805.43,7960232.23,"Sep",0.340878571428571,0.109884330616256,0.6912,0.1603,32.235622836527,42
"574",623805.43,7960232.23,"Oct",0.363174074074074,0.139917251898818,0.6932,0.1397,38.5262225161701,27
"575",623805.43,7960232.23,"Nov",0.507594444444444,0.143721170414789,0.7529,0.2368,28.3141732514606,36
"576",623805.43,7960232.23,"Dec",0.60812380952381,0.177259902622721,0.8664,0.0287,29.1486535877495,42
"577",623811.11,7958508.3,"Jan",0.690747619047619,0.163643039895951,0.894,0.228,23.6907135664944,42
"578",623811.11,7958508.3,"Feb",0.716648837209302,0.144667313536122,0.937,0.3028,20.1866389819971,43
"579",623811.11,7958508.3,"Mar",0.653384090909091,0.163286527938257,0.8667,0.2059,24.990894362161,44
"580",623811.11,7958508.3,"Apr",0.574025581395349,0.211732145582262,0.8336,0.0551,36.8854895051159,43
"581",623811.11,7958508.3,"May",0.563220454545455,0.180813194851335,0.7869,0.2093,32.1034496158808,44
"582",623811.11,7958508.3,"Jun",0.493777272727273,0.170659066989942,0.7298,0.2233,34.5619526081755,44
"583",623811.11,7958508.3,"Jul",0.39115,0.135513383017118,0.6524,0.1933,34.6448633560318,44
"584",623811.11,7958508.3,"Aug",0.324140476190476,0.102136489405405,0.5901,0.1699,31.5099461214421,42
"585",623811.11,7958508.3,"Sep",0.306133333333333,0.112008285117483,0.7158,0.1412,36.5880722291429,42
"586",623811.11,7958508.3,"Oct",0.37512962962963,0.155474533692115,0.7106,0.1334,41.4455487948572,27
"587",623811.11,7958508.3,"Nov",0.475502777777778,0.146476466147025,0.7232,0.169,30.8045447876395,36
"588",623811.11,7958508.3,"Dec",0.578647619047619,0.192587337473595,0.8841,0.1222,33.2823174474596,42
"589",623846.08,7958751.89,"Jan",0.711295238095238,0.168690586942819,0.9111,0.1436,23.7159730458131,42
"590",623846.08,7958751.89,"Feb",0.709923255813953,0.149060661728243,0.9397,0.3007,20.9967289432347,43
"591",623846.08,7958751.89,"Mar",0.631686363636364,0.169420744440976,0.8598,0.2306,26.8203897050569,44
"592",623846.08,7958751.89,"Apr",0.565179069767442,0.213313431986316,0.8171,0.0573,37.7426276726931,43
"593",623846.08,7958751.89,"May",0.567504545454545,0.179284307092272,0.7878,0.2082,31.591695349096,44
"594",623846.08,7958751.89,"Jun",0.494154545454545,0.17467329963897,0.7292,0.2257,35.3479091198681,44
"595",623846.08,7958751.89,"Jul",0.384618181818182,0.138494832869321,0.6731,0.2005,36.0083946667894,44
"596",623846.08,7958751.89,"Aug",0.315921428571429,0.100126701528039,0.6012,0.1447,31.6935454428666,42
"597",623846.08,7958751.89,"Sep",0.295504761904762,0.11553385303141,0.72,0.1362,39.0971205630335,42
"598",623846.08,7958751.89,"Oct",0.365003703703704,0.164362878275436,0.7648,0.1157,45.0304686247402,27
"599",623846.08,7958751.89,"Nov",0.480111111111111,0.151358929658285,0.7342,0.1632,31.5258127036464,36
"600",623846.08,7958751.89,"Dec",0.582369047619048,0.19958101904972,0.8835,0.1384,34.2705402812331,42
"601",623879.91,7958992.67,"Jan",0.695704761904762,0.160846032957716,0.9087,0.243,23.1198694856332,42
"602",623879.91,7958992.67,"Feb",0.726458139534884,0.158690584280585,0.9346,0.1793,21.84442236165,43
"603",623879.91,7958992.67,"Mar",0.663081818181818,0.173447148002225,0.831,0.1563,26.1577294454883,44
"604",623879.91,7958992.67,"Apr",0.581206976744186,0.198924961199597,0.8315,0.1374,34.2261826094962,43
"605",623879.91,7958992.67,"May",0.546988636363636,0.180256747402542,0.7956,0.2042,32.9543861460968,44
"606",623879.91,7958992.67,"Jun",0.479152272727273,0.169500288109293,0.7361,0.2239,35.3750358199323,44
"607",623879.91,7958992.67,"Jul",0.376290909090909,0.132271955258821,0.6493,0.2104,35.1515149750442,44
"608",623879.91,7958992.67,"Aug",0.312,0.0984577339057408,0.5949,0.1616,31.5569659954297,42
"609",623879.91,7958992.67,"Sep",0.291238095238095,0.112782605371272,0.6791,0.1475,38.7252242118496,42
"610",623879.91,7958992.67,"Oct",0.377451851851852,0.162098693513385,0.7735,0.1353,42.945528739122,27
"611",623879.91,7958992.67,"Nov",0.480361111111111,0.153075134264709,0.7279,0.1747,31.8666791969556,36
"612",623879.91,7958992.67,"Dec",0.578495238095238,0.19363761722878,0.8846,0.199,33.4726380577227,42
"613",623914.91,7959231.01,"Jan",0.693166666666667,0.203044394600939,0.9165,0.0627,29.2922906373079,42
"614",623914.91,7959231.01,"Feb",0.761376744186047,0.144793289171658,0.9422,0.3064,19.0172986339962,43
"615",623914.91,7959231.01,"Mar",0.679013636363636,0.172015849176361,0.8465,0.1855,25.3331950883297,44
"616",623914.91,7959231.01,"Apr",0.590290697674419,0.201213437748213,0.8548,0.1528,34.0871774772901,43
"617",623914.91,7959231.01,"May",0.542972727272727,0.194625139229998,0.8108,0.1903,35.8443673971566,44
"618",623914.91,7959231.01,"Jun",0.475077272727273,0.177459693246869,0.7609,0.2064,37.3538587161047,44
"619",623914.91,7959231.01,"Jul",0.370961363636364,0.141963243221632,0.6769,0.1685,38.2690105055771,44
"620",623914.91,7959231.01,"Aug",0.309640476190476,0.102640091200851,0.5951,0.1517,33.1481505466072,42
"621",623914.91,7959231.01,"Sep",0.286904761904762,0.120940626336738,0.7164,0.1318,42.1535793040912,42
"622",623914.91,7959231.01,"Oct",0.350281481481481,0.172320901533775,0.7727,0.0781,49.1949790793852,27
"623",623914.91,7959231.01,"Nov",0.483405555555556,0.178085794643953,0.7739,0.1383,36.8398320204011,36
"624",623914.91,7959231.01,"Dec",0.599507142857143,0.192487803088869,0.9354,0.1239,32.1076746761526,42
"625",623947.37,7959474.87,"Jan",0.68445,0.194718573969667,0.9148,0.0789,28.4489113842745,42
"626",623947.37,7959474.87,"Feb",0.744337209302326,0.151468510043783,0.949,0.3009,20.3494475555987,43
"627",623947.37,7959474.87,"Mar",0.661590909090909,0.171679813956343,0.8674,0.2308,25.9495424736486,44
"628",623947.37,7959474.87,"Apr",0.573216279069767,0.208256978309003,0.8264,0.1528,36.3313091259321,43
"629",623947.37,7959474.87,"May",0.556156818181818,0.193919005386542,0.8093,0.2036,34.8676846254443,44
"630",623947.37,7959474.87,"Jun",0.483904545454545,0.176707727361004,0.7609,0.2242,36.5170629250893,44
"631",623947.37,7959474.87,"Jul",0.376068181818182,0.134884356623493,0.6896,0.1938,35.8669951739511,44
"632",623947.37,7959474.87,"Aug",0.308359523809524,0.0975740020840313,0.5921,0.1441,31.6429344806952,42
"633",623947.37,7959474.87,"Sep",0.28637380952381,0.12257620041054,0.7266,0.1264,42.8028668593552,42
"634",623947.37,7959474.87,"Oct",0.343644444444444,0.164869795557523,0.7387,0.1143,47.9768546306812,27
"635",623947.37,7959474.87,"Nov",0.461158333333333,0.175500507732273,0.7649,0.1463,38.0564537267981,36
"636",623947.37,7959474.87,"Dec",0.588059523809524,0.186256974411271,0.9162,0.1275,31.6731498887519,42
"637",623980.93,7959717.38,"Jan",0.721192857142857,0.155676359708613,0.9143,0.2261,21.5859541822633,42
"638",623980.93,7959717.38,"Feb",0.759297674418605,0.146007869142748,0.949,0.2208,19.2293317972488,43
"639",623980.93,7959717.38,"Mar",0.667952272727273,0.185777237808451,0.871,0.2452,27.8129509238611,44
"640",623980.93,7959717.38,"Apr",0.585323255813954,0.212023970833948,0.9826,0.1764,36.2233977085203,43
"641",623980.93,7959717.38,"May",0.556570454545455,0.187155230409294,0.8113,0.2167,33.6265119502511,44
"642",623980.93,7959717.38,"Jun",0.480934090909091,0.172884417557043,0.7607,0.2328,35.9476320820274,44
"643",623980.93,7959717.38,"Jul",0.383586363636364,0.141947919684469,0.6896,0.2004,37.0054655589984,44
"644",623980.93,7959717.38,"Aug",0.323047619047619,0.10787317132519,0.6215,0.1685,33.3923437179981,42
"645",623980.93,7959717.38,"Sep",0.301795238095238,0.124603276691013,0.7185,0.1393,41.2873567778731,42
"646",623980.93,7959717.38,"Oct",0.356633333333333,0.15260458708702,0.7405,0.1206,42.7903319245781,27
"647",623980.93,7959717.38,"Nov",0.501325,0.161229492826663,0.7513,0.1687,32.160672782459,36
"648",623980.93,7959717.38,"Dec",0.61585,0.161164306781892,0.9398,0.2022,26.1694092363225,42
"649",624014.24,7959959.56,"Jan",0.734345238095238,0.146489691974623,0.9231,0.3403,19.9483409676069,42
"650",624014.24,7959959.56,"Feb",0.754158139534884,0.13929043352882,0.9388,0.2041,18.4696585804571,43
"651",624014.24,7959959.56,"Mar",0.692034090909091,0.166323703638951,0.871,0.2452,24.034033268572,44
"652",624014.24,7959959.56,"Apr",0.654395348837209,0.17758492395456,0.9826,0.2934,27.1372533851454,43
"653",624014.24,7959959.56,"May",0.598297727272727,0.16312136940789,0.8364,0.3229,27.264246874455,44
"654",624014.24,7959959.56,"Jun",0.534436363636364,0.163318544626835,0.7715,0.2014,30.5590254966181,44
"655",624014.24,7959959.56,"Jul",0.443252272727273,0.142437190545617,0.704,0.1936,32.134565192237,44
"656",624014.24,7959959.56,"Aug",0.418811904761905,0.101008860278789,0.6341,0.2312,24.1179534608055,42
"657",624014.24,7959959.56,"Sep",0.393130952380952,0.129877380234711,0.782,0.1671,33.0366712282826,42
"658",624014.24,7959959.56,"Oct",0.480707407407407,0.132168121159046,0.7259,0.1241,27.4945047907346,27
"659",624014.24,7959959.56,"Nov",0.556266666666667,0.159232918348293,0.7896,0.2359,28.6252849379722,36
"660",624014.24,7959959.56,"Dec",0.685252380952381,0.128705019588839,0.9393,0.2656,18.7821338774426,42
"661",624055.72,7958475.91,"Jan",0.692692857142857,0.168553577488941,0.9651,0.1212,24.3330901641129,42
"662",624055.72,7958475.91,"Feb",0.734158139534884,0.117555513193429,0.937,0.3744,16.0122876616072,43
"663",624055.72,7958475.91,"Mar",0.685334090909091,0.147295365252053,0.8731,0.2616,21.4924906269681,44
"664",624055.72,7958475.91,"Apr",0.600762790697674,0.20232153808475,0.8361,0.1881,33.6774416154821,43
"665",624055.72,7958475.91,"May",0.573859090909091,0.177612535329382,0.7784,0.2093,30.9505483389683,44
"666",624055.72,7958475.91,"Jun",0.498831818181818,0.167313679465106,0.7394,0.2329,33.5411000996176,44
"667",624055.72,7958475.91,"Jul",0.386113636363636,0.135315088952035,0.6671,0.205,35.0454053439847,44
"668",624055.72,7958475.91,"Aug",0.326452380952381,0.104698280178051,0.6045,0.1548,32.0715321090958,42
"669",624055.72,7958475.91,"Sep",0.310664285714286,0.11494122532297,0.6941,0.1618,36.9985320516307,42
"670",624055.72,7958475.91,"Oct",0.382014814814815,0.147058807451315,0.7106,0.1546,38.4955770688115,27
"671",624055.72,7958475.91,"Nov",0.486611111111111,0.146025144170991,0.7272,0.169,30.0085922488622,36
"672",624055.72,7958475.91,"Dec",0.586254761904762,0.17942461043689,0.9081,0.138,30.6052286644007,42
"673",624090.08,7958717.49,"Jan",0.669745238095238,0.150265591216354,0.8878,0.183,22.436231371157,42
"674",624090.08,7958717.49,"Feb",0.732941860465116,0.106122131421342,0.929,0.3322,14.4789289772586,43
"675",624090.08,7958717.49,"Mar",0.688497727272727,0.094569512980729,0.853,0.5123,13.7356318306724,44
"676",624090.08,7958717.49,"Apr",0.623504651162791,0.143822633746749,0.8096,0.3605,23.0668100836988,43
"677",624090.08,7958717.49,"May",0.576311363636364,0.135422702943472,0.7956,0.2784,23.4981837055915,44
"678",624090.08,7958717.49,"Jun",0.502806818181818,0.131111221022507,0.7352,0.2617,26.0758637873316,44
"679",624090.08,7958717.49,"Jul",0.399347727272727,0.113591083192129,0.6221,0.205,28.4441541630594,44
"680",624090.08,7958717.49,"Aug",0.342138095238095,0.0819071215593434,0.5739,0.1824,23.9397841688292,42
"681",624090.08,7958717.49,"Sep",0.348983333333333,0.0966167079341483,0.6941,0.1854,27.6851925882272,42
"682",624090.08,7958717.49,"Oct",0.398985185185185,0.13625972570427,0.6956,0.1486,34.1515752373177,27
"683",624090.08,7958717.49,"Nov",0.520511111111111,0.128958776974389,0.688,0.1701,24.7754129011975,36
"684",624090.08,7958717.49,"Dec",0.605014634146341,0.164891998837081,0.8726,0.1707,27.2542165975437,41
"685",624123.17,7958958.31,"Jan",0.672002380952381,0.16118942119875,0.8816,0.2146,23.9864360257634,42
"686",624123.17,7958958.31,"Feb",0.724806976744186,0.100044312551867,0.9027,0.3322,13.8028903917652,43
"687",624123.17,7958958.31,"Mar",0.665461363636364,0.137118114447819,0.853,0.3178,20.6049700163729,44
"688",624123.17,7958958.31,"Apr",0.609379069767442,0.164127943063794,0.8315,0.1718,26.9336364188601,43
"689",624123.17,7958958.31,"May",0.547013636363636,0.156856429082805,0.7956,0.2845,28.6750491496946,44
"690",624123.17,7958958.31,"Jun",0.472206818181818,0.139872671995054,0.6949,0.2403,29.6210614945415,44
"691",624123.17,7958958.31,"Jul",0.365747727272727,0.110084499233356,0.6133,0.1685,30.098478001278,44
"692",624123.17,7958958.31,"Aug",0.319478571428571,0.0842892596106662,0.5787,0.151,26.3833844109671,42
"693",624123.17,7958958.31,"Sep",0.310878571428571,0.106323180905715,0.642,0.1555,34.2008715548103,42
"694",624123.17,7958958.31,"Oct",0.384766666666667,0.147538552979839,0.6453,0.0623,38.3449414311284,27
"695",624123.17,7958958.31,"Nov",0.49775,0.142770770317817,0.7414,0.1505,28.6832285922284,36
"696",624123.17,7958958.31,"Dec",0.602758536585366,0.158288966727959,0.9216,0.1826,26.260759013828,41
"697",624157.11,7959200.95,"Jan",0.714152380952381,0.184913282560674,0.916,0.2093,25.8926928611617,42
"698",624157.11,7959200.95,"Feb",0.769727906976744,0.129886931278491,0.9422,0.3665,16.8743954975788,43
"699",624157.11,7959200.95,"Mar",0.663195454545455,0.197506709870765,0.9103,0.1882,29.7810711031085,44
"700",624157.11,7959200.95,"Apr",0.585783720930233,0.218091181160795,0.8315,0.2111,37.2306660919944,43
"701",624157.11,7959200.95,"May",0.523854545454545,0.21225835558051,0.804,0.1674,40.518567114147,44
"702",624157.11,7959200.95,"Jun",0.452929545454545,0.191892883855049,0.7824,0.1468,42.3670493084021,44
"703",624157.11,7959200.95,"Jul",0.349015909090909,0.154979426906511,0.6542,0.0738,44.4046884023683,44
"704",624157.11,7959200.95,"Aug",0.29772619047619,0.116013142778431,0.5951,0.1064,38.9663880738463,42
"705",624157.11,7959200.95,"Sep",0.273016666666667,0.126483109672874,0.6861,0.1095,46.3279810779101,42
"706",624157.11,7959200.95,"Oct",0.33462962962963,0.172931838094611,0.7458,0.068,51.678579176032,27
"707",624157.11,7959200.95,"Nov",0.469769444444444,0.196870277549811,0.8416,0.104,41.9078507293365,36
"708",624157.11,7959200.95,"Dec",0.60314,0.191611375926941,0.9085,0.0759,31.7689717025799,40
"709",624190.16,7959443.94,"Jan",0.700011904761905,0.194167470087514,0.9355,0.0789,27.7377382822592,42
"710",624190.16,7959443.94,"Feb",0.758846511627907,0.153842542182455,0.949,0.2141,20.2732093809625,43
"711",624190.16,7959443.94,"Mar",0.669861363636364,0.18364789264382,0.8411,0.1928,27.4158061075326,44
"712",624190.16,7959443.94,"Apr",0.59503023255814,0.211234728988623,0.8334,0.1621,35.4998313414241,43
"713",624190.16,7959443.94,"May",0.541204545454545,0.196472665658486,0.8078,0.1984,36.3028483978222,44
"714",624190.16,7959443.94,"Jun",0.464659090909091,0.181333792587146,0.7609,0.1989,39.025125330567,44
"715",624190.16,7959443.94,"Jul",0.366445454545455,0.145750410194557,0.6896,0.1615,39.7741078205891,44
"716",624190.16,7959443.94,"Aug",0.307128571428571,0.107515383552069,0.5877,0.1081,35.0066368140137,42
"717",624190.16,7959443.94,"Sep",0.284238095238095,0.123943559051811,0.7266,0.112,43.6055409631099,42
"718",624190.16,7959443.94,"Oct",0.342859259259259,0.170167122060048,0.73,0.0831,49.631770898558,27
"719",624190.16,7959443.94,"Nov",0.480125,0.18483148058241,0.8239,0.148,38.4965333157844,36
"720",624190.16,7959443.94,"Dec",0.604880952380952,0.180433224237741,0.9388,0.1317,29.8295430741394,42
"721",624224.47,7959684.34,"Jan",0.735511904761905,0.158481307972805,0.9528,0.2261,21.5470758456463,42
"722",624224.47,7959684.34,"Feb",0.762130232558139,0.147924795137973,0.949,0.1457,19.4093855378829,43
"723",624224.47,7959684.34,"Mar",0.689340909090909,0.162879536479588,0.8528,0.2475,23.6282997761428,44
"724",624224.47,7959684.34,"Apr",0.6225,0.174922785686659,0.8246,0.2405,28.1000458934392,43
"725",624224.47,7959684.34,"May",0.571263636363636,0.174436464199098,0.7887,0.1984,30.5351948024329,44
"726",624224.47,7959684.34,"Jun",0.494109090909091,0.16086861144422,0.7607,0.1909,32.5573065551668,44
"727",624224.47,7959684.34,"Jul",0.390863636363636,0.157147295873721,0.7037,0.1293,40.2051460544466,44
"728",624224.47,7959684.34,"Aug",0.356102380952381,0.121079613977837,0.6559,0.1495,34.0013491777322,42
"729",624224.47,7959684.34,"Sep",0.342221428571429,0.135958524048049,0.7024,0.1469,39.7282322780299,42
"730",624224.47,7959684.34,"Oct",0.409266666666667,0.153743415118527,0.7588,0.1237,37.5655844075241,27
"731",624224.47,7959684.34,"Nov",0.531075,0.160371718873016,0.8302,0.1571,30.1975651034253,36
"732",624224.47,7959684.34,"Dec",0.629319047619048,0.174371026120426,0.9388,0.2022,27.7078894688057,42
"733",624298.86,7958442.71,"Jan",0.734535714285714,0.149743201028813,0.9191,0.3012,20.3861021481342,42
"734",624298.86,7958442.71,"Feb",0.752125581395349,0.11309614345036,0.9362,0.4168,15.0368696728202,43
"735",624298.86,7958442.71,"Mar",0.650459090909091,0.158138626730697,0.876,0.1261,24.3118481916641,44
"736",624298.86,7958442.71,"Apr",0.618341860465116,0.164212726773997,0.8689,0.278,26.5569480692245,43
"737",624298.86,7958442.71,"May",0.603881818181818,0.147681107218139,0.8098,0.3202,24.4552994926691,44
"738",624298.86,7958442.71,"Jun",0.502727272727273,0.154905655253765,0.7403,0.2432,30.8130598153963,44
"739",624298.86,7958442.71,"Jul",0.388015909090909,0.113885668786587,0.6389,0.2185,29.3507730271711,44
"740",624298.86,7958442.71,"Aug",0.333090476190476,0.105339812059096,0.6712,0.1316,31.6249846779943,42
"741",624298.86,7958442.71,"Sep",0.315809523809524,0.104640424519734,0.6597,0.1184,33.1340306832692,42
"742",624298.86,7958442.71,"Oct",0.377903703703704,0.162600268429813,0.6942,0.1257,43.0269052237975,27
"743",624298.86,7958442.71,"Nov",0.485627777777778,0.145330912277781,0.7322,0.1582,29.9264002036317,36
"744",624298.86,7958442.71,"Dec",0.602760975609756,0.173059979310713,0.8682,0.187,28.7112116267389,41
"745",624331.95,7958683.3,"Jan",0.690378571428571,0.17401504916097,0.9258,0.0634,25.2057431042345,42
"746",624331.95,7958683.3,"Feb",0.737493023255814,0.109127501652117,0.9396,0.3744,14.7970893569069,43
"747",624331.95,7958683.3,"Mar",0.675888636363636,0.141739264744073,0.8731,0.2616,20.9708015667562,44
"748",624331.95,7958683.3,"Apr",0.579153488372093,0.183144707746734,0.7961,0.2532,31.6228273547181,43
"749",624331.95,7958683.3,"May",0.565809090909091,0.172310923432144,0.7725,0.237,30.4538980021141,44
"750",624331.95,7958683.3,"Jun",0.488222727272727,0.161399700100059,0.73,0.227,33.0586208064622,44
"751",624331.95,7958683.3,"Jul",0.386061363636364,0.128655972151277,0.6671,0.1986,33.325264911114,44
"752",624331.95,7958683.3,"Aug",0.320442857142857,0.10285396263957,0.6364,0.1428,32.0974427567647,42
"753",624331.95,7958683.3,"Sep",0.307845238095238,0.120700791523221,0.7134,0.1277,39.2082698014254,42
"754",624331.95,7958683.3,"Oct",0.382437037037037,0.159554423191944,0.7324,0.1119,41.7204422532151,27
"755",624331.95,7958683.3,"Nov",0.503694444444444,0.143073543415255,0.7522,0.206,28.4048285609065,36
"756",624331.95,7958683.3,"Dec",0.572976190476191,0.175013508620814,0.869,0.1298,30.5446389448335,42
"757",624396.97,7958423.97,"Jan",0.734535714285714,0.149743201028813,0.9191,0.3012,20.3861021481342,42
"758",624396.97,7958423.97,"Feb",0.752125581395349,0.11309614345036,0.9362,0.4168,15.0368696728202,43
"759",624396.97,7958423.97,"Mar",0.650459090909091,0.158138626730697,0.876,0.1261,24.3118481916641,44
"760",624396.97,7958423.97,"Apr",0.618341860465116,0.164212726773997,0.8689,0.278,26.5569480692245,43
"761",624396.97,7958423.97,"May",0.603881818181818,0.147681107218139,0.8098,0.3202,24.4552994926691,44
"762",624396.97,7958423.97,"Jun",0.502727272727273,0.154905655253765,0.7403,0.2432,30.8130598153963,44
