"","Longitude","Latitude","mes","evi_mean","evi_sd","evi_max","evi_min","evi_cv","evi_obs"
"509",623638.23,7959025.97,"May",0.335163636363636,0.145155023931367,0.519,0.0686,43.308703028237,44
"510",623638.23,7959025.97,"Jun",0.284536363636364,0.120621003784213,0.4922,0.1176,42.3921224839882,44
"511",623638.23,7959025.97,"Jul",0.225345454545455,0.0970918013317041,0.4267,0.1015,43.0857598293023,44
"512",623638.23,7959025.97,"Aug",0.180480952380952,0.066924403067193,0.3595,0.0541,37.0811446772131,42
"513",623638.23,7959025.97,"Sep",0.168585714285714,0.0814768785739873,0.4386,0.0528,48.3296457942472,42
"514",623638.23,7959025.97,"Oct",0.227062962962963,0.125479174331373,0.6074,0.0606,55.261841338625,27
"515",623638.23,7959025.97,"Nov",0.297475,0.124977848037162,0.5274,0.0622,42.0128911798175,36
"516",623638.23,7959025.97,"Dec",0.388771428571429,0.152773978255643,0.7099,0.0636,39.2966064448263,42
"517",623669.96,7959266.87,"Jan",0.532711904761905,0.169773898712636,0.9397,0.1831,31.8697399466821,42
"518",623669.96,7959266.87,"Feb",0.5492,0.167439603894601,0.9472,0.159,30.487910395958,43
"519",623669.96,7959266.87,"Mar",0.453311363636364,0.16116215900692,0.7315,0.0879,35.5521992023567,44
"520",623669.96,7959266.87,"Apr",0.348262790697674,0.166164799182211,0.55,0.0487,47.7124756421247,43
"521",623669.96,7959266.87,"May",0.334697727272727,0.14924191145335,0.5271,0.0693,44.5900582204254,44
"522",623669.96,7959266.87,"Jun",0.283631818181818,0.126231993461886,0.5088,0.1039,44.5055827202597,44
"523",623669.96,7959266.87,"Jul",0.218115909090909,0.0923807564356314,0.4291,0.093,42.3539744627834,44
"524",623669.96,7959266.87,"Aug",0.1779,0.0675586646606615,0.3679,0.0496,37.9756406186967,42
"525",623669.96,7959266.87,"Sep",0.1656,0.0854355041294523,0.4497,0.0455,51.591488000877,42
"526",623669.96,7959266.87,"Oct",0.208425925925926,0.122578595171841,0.5264,0.0484,58.8115871992838,27
"527",623669.96,7959266.87,"Nov",0.294077777777778,0.134958622465472,0.5384,0.0535,45.8921525744983,36
"528",623669.96,7959266.87,"Dec",0.395754761904762,0.167630336916741,0.8757,0.069,42.3571244247165,42
"529",623704.05,7959509.1,"Jan",0.507738095238095,0.141178656841262,0.843,0.1726,27.8054095537304,42
"530",623704.05,7959509.1,"Feb",0.555062790697674,0.158031091008573,0.9335,0.2702,28.4708493628152,43
"531",623704.05,7959509.1,"Mar",0.45265,0.142566727746923,0.7407,0.0949,31.4960185014741,44
"532",623704.05,7959509.1,"Apr",0.360886046511628,0.168072607016241,0.5662,0.0457,46.5722098819983,43
"533",623704.05,7959509.1,"May",0.350875,0.149949832114487,0.5846,0.0692,42.7359692524366,44
"534",623704.05,7959509.1,"Jun",0.282002272727273,0.125792877915443,0.5338,0.1015,44.6070440138255,44
"535",623704.05,7959509.1,"Jul",0.209179545454545,0.0865586495067925,0.4743,0.087,41.380073428643,44
"536",623704.05,7959509.1,"Aug",0.16817380952381,0.0634657159591439,0.3882,0.0496,37.7381687070356,42
"537",623704.05,7959509.1,"Sep",0.161485714285714,0.0829476842806725,0.4519,0.0473,51.3653388149954,42
"538",623704.05,7959509.1,"Oct",0.20102962962963,0.11232001607637,0.4937,0.0516,55.8723688061828,27
"539",623704.05,7959509.1,"Nov",0.290080555555556,0.147539919672018,0.5839,0.0542,50.8617061179618,36
"540",623704.05,7959509.1,"Dec",0.389735714285714,0.162409027175259,0.6755,0.069,41.6715792836468,42
"541",623739.33,7959751.91,"Jan",0.518102380952381,0.156377656516548,0.9362,0.215,30.1827712563476,42
"542",623739.33,7959751.91,"Feb",0.537355813953488,0.158850124484454,0.9668,0.1679,29.5614414805984,43
"543",623739.33,7959751.91,"Mar",0.463945454545455,0.149982847786076,0.7296,0.1054,32.3276898860923,44
"544",623739.33,7959751.91,"Apr",0.359613953488372,0.168619818331054,0.5895,0.0468,46.8891200398059,43
"545",623739.33,7959751.91,"May",0.333338636363636,0.139789829313483,0.5555,0.0739,41.936281625928,44
"546",623739.33,7959751.91,"Jun",0.275195454545455,0.119603818781971,0.5134,0.1071,43.4614078126844,44
"547",623739.33,7959751.91,"Jul",0.214275,0.0894453844663076,0.4707,0.0959,41.7432665809393,44
"548",623739.33,7959751.91,"Aug",0.1731,0.0679396611779571,0.3839,0.0518,39.2487932859371,42
"549",623739.33,7959751.91,"Sep",0.165283333333333,0.0825225702065558,0.4438,0.0486,49.9279440596284,42
"550",623739.33,7959751.91,"Oct",0.199833333333333,0.107789774026182,0.538,0.059,53.9398368771553,27
"551",623739.33,7959751.91,"Nov",0.288619444444444,0.127240294200595,0.5521,0.0597,44.0858357431587,36
"552",623739.33,7959751.91,"Dec",0.404626829268293,0.170758787510907,0.7877,0.0905,42.2015484785571,41
"553",623771.21,7959992.21,"Jan",0.511095238095238,0.143257131865851,0.8283,0.2005,28.0294397575968,42
"554",623771.21,7959992.21,"Feb",0.53033488372093,0.14435408497646,0.9111,0.1742,27.21942105027,43
"555",623771.21,7959992.21,"Mar",0.447325,0.152767943984667,0.7074,0.0983,34.1514433543099,44
"556",623771.21,7959992.21,"Apr",0.366718604651163,0.16811566066227,0.6095,0.0417,45.8432319849679,43
"557",623771.21,7959992.21,"May",0.329161363636364,0.149968055848042,0.5296,0.0796,45.5606497042335,44
"558",623771.21,7959992.21,"Jun",0.268290909090909,0.126999530887582,0.5234,0.0697,47.3365017539782,44
"559",623771.21,7959992.21,"Jul",0.211279545454545,0.0964304727952192,0.4767,0.0647,45.6411777049971,44
"560",623771.21,7959992.21,"Aug",0.181945238095238,0.0761295404425293,0.3965,0.0519,41.84200764995,42
"561",623771.21,7959992.21,"Sep",0.169583333333333,0.0879307929544224,0.4333,0.0439,51.8510818404456,42
"562",623771.21,7959992.21,"Oct",0.206174074074074,0.114506716607141,0.5147,0.0516,55.5388533312881,27
"563",623771.21,7959992.21,"Nov",0.285730555555556,0.134016145763848,0.5749,0.0828,46.902980153199,36
"564",623771.21,7959992.21,"Dec",0.4332,0.160434340151976,0.7877,0.1077,37.0347045595513,41
"565",623805.43,7960232.23,"Jan",0.473012195121951,0.146628420156397,0.7119,0.0036,30.9988667667635,41
"566",623805.43,7960232.23,"Feb",0.507362790697674,0.115866789323848,0.7303,0.2302,22.8370687500595,43
"567",623805.43,7960232.23,"Mar",0.470963636363636,0.134405159941974,0.7415,0.2049,28.5383306829655,44
"568",623805.43,7960232.23,"Apr",0.411786046511628,0.130677238848414,0.5993,0.1315,31.7342561641957,43
"569",623805.43,7960232.23,"May",0.357263636363636,0.131482445712937,0.5737,0.1248,36.8026388163135,44
"570",623805.43,7960232.23,"Jun",0.274147727272727,0.118938409874825,0.5566,0.1048,43.3847878507133,44
"571",623805.43,7960232.23,"Jul",0.240790909090909,0.102134564265771,0.4652,0.0856,42.4162874966393,44
"572",623805.43,7960232.23,"Aug",0.193645238095238,0.0684091286248423,0.3593,0.0566,35.3270389180433,42
"573",623805.43,7960232.23,"Sep",0.191835714285714,0.0638472102315786,0.392,0.0643,33.2822334304688,42
"574",623805.43,7960232.23,"Oct",0.216866666666667,0.099141185263162,0.4737,0.0545,45.7152714093892,27
"575",623805.43,7960232.23,"Nov",0.321088888888889,0.112477194584446,0.5766,0.0944,35.0299242598108,36
"576",623805.43,7960232.23,"Dec",0.415135714285714,0.142074519816837,0.6503,0.0388,34.2236321587727,42
"577",623811.11,7958508.3,"Jan",0.50102380952381,0.144932517197595,0.838,0.2248,28.9272714075891,42
"578",623811.11,7958508.3,"Feb",0.528081395348837,0.158947135949592,0.9169,0.1473,30.0989842379498,43
"579",623811.11,7958508.3,"Mar",0.432813636363636,0.149777148551873,0.8035,0.0752,34.6054597101545,44
"580",623811.11,7958508.3,"Apr",0.341286046511628,0.157334495932037,0.5232,0.0611,46.1004771628355,43
"581",623811.11,7958508.3,"May",0.330388636363636,0.141199939416136,0.5348,0.0778,42.7375290416244,44
"582",623811.11,7958508.3,"Jun",0.274815909090909,0.116335265191004,0.4735,0.0976,42.3320707945335,44
"583",623811.11,7958508.3,"Jul",0.218577272727273,0.093630532844586,0.4338,0.0899,42.8363533300246,44
"584",623811.11,7958508.3,"Aug",0.179114285714286,0.0689017312658294,0.3507,0.0613,38.4680267076731,42
"585",623811.11,7958508.3,"Sep",0.16827619047619,0.0782041849342548,0.4292,0.0529,46.4737077259424,42
"586",623811.11,7958508.3,"Oct",0.2145,0.107442825582869,0.4677,0.0535,50.0898953766288,27
"587",623811.11,7958508.3,"Nov",0.283330555555556,0.114625484125962,0.5302,0.0642,40.456449852789,36
"588",623811.11,7958508.3,"Dec",0.36967380952381,0.148195979438441,0.6424,0.0681,40.0883091040012,42
"589",623846.08,7958751.89,"Jan",0.526130952380952,0.149999649573729,0.9386,0.1984,28.5099458404644,42
"590",623846.08,7958751.89,"Feb",0.521716279069767,0.152986097921522,0.9268,0.1581,29.3236197640411,43
"591",623846.08,7958751.89,"Mar",0.418897727272727,0.153985102705358,0.8154,0.0819,36.759593733748,44
"592",623846.08,7958751.89,"Apr",0.339220930232558,0.161859360701608,0.537,0.0535,47.7150276637242,43
"593",623846.08,7958751.89,"May",0.338595454545455,0.143026313979233,0.5789,0.0715,42.2410614375312,44
"594",623846.08,7958751.89,"Jun",0.282540909090909,0.120172866415053,0.4689,0.0969,42.5329085270221,44
"595",623846.08,7958751.89,"Jul",0.21775,0.0942419066909418,0.4229,0.1033,43.2798653000881,44
"596",623846.08,7958751.89,"Aug",0.176352380952381,0.067128425290615,0.3642,0.0533,38.0649384647328,42
"597",623846.08,7958751.89,"Sep",0.165680952380952,0.0786953379413609,0.4309,0.0502,47.4981202186813,42
"598",623846.08,7958751.89,"Oct",0.213007407407407,0.117493570776401,0.5498,0.0569,55.1593825803803,27
"599",623846.08,7958751.89,"Nov",0.292577777777778,0.124081646187641,0.5529,0.0596,42.4097985602601,36
"600",623846.08,7958751.89,"Dec",0.386321428571429,0.157022612222345,0.6969,0.0705,40.6455869670487,42
"601",623879.91,7958992.67,"Jan",0.518161904761905,0.142557926527414,0.9445,0.216,27.5122360824498,42
"602",623879.91,7958992.67,"Feb",0.531755813953488,0.146089376267579,0.9163,0.1736,27.4730190877343,43
"603",623879.91,7958992.67,"Mar",0.446938636363636,0.153091242311622,0.7437,0.0682,34.2533023229312,44
"604",623879.91,7958992.67,"Apr",0.349058139534884,0.153780479336708,0.535,0.055,44.0558353807818,43
"605",623879.91,7958992.67,"May",0.320975,0.138191259651926,0.5089,0.0675,43.0535897350031,44
"606",623879.91,7958992.67,"Jun",0.270004545454545,0.114863763497915,0.4745,0.1088,42.5414184433616,44
"607",623879.91,7958992.67,"Jul",0.211625,0.0894810311846062,0.4081,0.1015,42.2828263128677,44
"608",623879.91,7958992.67,"Aug",0.173990476190476,0.0658194530126897,0.3595,0.0541,37.8293424179343,42
"609",623879.91,7958992.67,"Sep",0.162638095238095,0.078972560694363,0.4077,0.0495,48.557234133092,42
"610",623879.91,7958992.67,"Oct",0.218307407407407,0.114584828925748,0.5425,0.0515,52.4878336867008,27
"611",623879.91,7958992.67,"Nov",0.291272222222222,0.116303493648818,0.5,0.0636,39.9294834095391,36
"612",623879.91,7958992.67,"Dec",0.382207142857143,0.155089681990551,0.711,0.0636,40.577389745047,42
"613",623914.91,7959231.01,"Jan",0.528542857142857,0.167550310089686,0.9584,0.0909,31.700420850527,42
"614",623914.91,7959231.01,"Feb",0.571590697674419,0.15324905470687,0.9472,0.1449,26.810977738158,43
"615",623914.91,7959231.01,"Mar",0.465354545454545,0.165030791284177,0.7315,0.0625,35.4634531662261,44
"616",623914.91,7959231.01,"Apr",0.356162790697674,0.162947163541782,0.5564,0.0495,45.750754373468,43
"617",623914.91,7959231.01,"May",0.319806818181818,0.151514838321206,0.5316,0.063,47.376988140092,44
"618",623914.91,7959231.01,"Jun",0.269481818181818,0.12508221347118,0.5088,0.091,46.4158266094182,44
"619",623914.91,7959231.01,"Jul",0.208536363636364,0.0953896881241512,0.445,0.073,45.7424721812487,44
"620",623914.91,7959231.01,"Aug",0.175304761904762,0.071119133826864,0.3623,0.0489,40.5688545217619,42
"621",623914.91,7959231.01,"Sep",0.162697619047619,0.0853326589127494,0.4334,0.0497,52.4486218128207,42
"622",623914.91,7959231.01,"Oct",0.206459259259259,0.124138967598225,0.5531,0.043,60.12758548278,27
"623",623914.91,7959231.01,"Nov",0.302469444444444,0.140231575452778,0.583,0.0493,46.362228657624,36
"624",623914.91,7959231.01,"Dec",0.405888095238095,0.163859351054466,0.873,0.0933,40.3705733124165,42
"625",623947.37,7959474.87,"Jan",0.520095238095238,0.166834560893355,0.9554,0.104,32.0776943669699,42
"626",623947.37,7959474.87,"Feb",0.551746511627907,0.161371850009959,0.9329,0.1813,29.2474617617133,43
"627",623947.37,7959474.87,"Mar",0.448065909090909,0.162748780502246,0.7255,0.0833,36.3225090773924,44
"628",623947.37,7959474.87,"Apr",0.345793023255814,0.168415340319485,0.5517,0.0503,48.7040885711836,43
"629",623947.37,7959474.87,"May",0.331672727272727,0.147645936262108,0.5375,0.0692,44.5155492512661,44
"630",623947.37,7959474.87,"Jun",0.278406818181818,0.12278937420456,0.5088,0.104,44.1042985248913,44
"631",623947.37,7959474.87,"Jul",0.212781818181818,0.0908412447886799,0.4639,0.0905,42.6922025410356,44
"632",623947.37,7959474.87,"Aug",0.174942857142857,0.0670098942197714,0.3549,0.0496,38.3038755135064,42
"633",623947.37,7959474.87,"Sep",0.163169047619048,0.084487619205839,0.4338,0.0466,51.779194913911,42
"634",623947.37,7959474.87,"Oct",0.198677777777778,0.113155544183602,0.5264,0.0453,56.954303319301,27
"635",623947.37,7959474.87,"Nov",0.2845,0.136533175455638,0.5384,0.0532,47.9905713376583,36
"636",623947.37,7959474.87,"Dec",0.393278571428571,0.161389658047654,0.8365,0.069,41.0369823764899,42
"637",623980.93,7959717.38,"Jan",0.532028571428571,0.157950566959373,0.954,0.2291,29.6883617613343,42
"638",623980.93,7959717.38,"Feb",0.558576744186047,0.154829987924096,0.9568,0.165,27.7186598861565,43
"639",623980.93,7959717.38,"Mar",0.451111363636364,0.16540542891446,0.7618,0.0867,36.6662075592915,44
"640",623980.93,7959717.38,"Apr",0.343446511627907,0.15873474632204,0.5408,0.0572,46.2181856410919,43
"641",623980.93,7959717.38,"May",0.322813636363636,0.14299451053199,0.5243,0.0734,44.2963042524363,44
"642",623980.93,7959717.38,"Jun",0.271072727272727,0.125918532842943,0.5002,0.1136,46.4519371276534,44
"643",623980.93,7959717.38,"Jul",0.213068181818182,0.0956977844090624,0.4517,0.0914,44.9141601493199,44
"644",623980.93,7959717.38,"Aug",0.180790476190476,0.0753320966463404,0.3781,0.0615,41.6681775686969,42
"645",623980.93,7959717.38,"Sep",0.168283333333333,0.0850245700978558,0.4236,0.0429,50.5246529253377,42
"646",623980.93,7959717.38,"Oct",0.205244444444444,0.106813335861908,0.5165,0.0467,52.0420107599161,27
"647",623980.93,7959717.38,"Nov",0.311133333333333,0.126519353686078,0.526,0.0598,40.6640305397722,36
"648",623980.93,7959717.38,"Dec",0.408638095238095,0.151150407973084,0.8715,0.0986,36.9888196265733,42
"649",624014.24,7959959.56,"Jan",0.530769047619048,0.144027576099578,0.8392,0.2005,27.1356396432053,42
"650",624014.24,7959959.56,"Feb",0.525339534883721,0.140771243240898,0.8545,0.1711,26.7962401253613,43
"651",624014.24,7959959.56,"Mar",0.455097727272727,0.143201252899281,0.7074,0.0867,31.4660443939033,44
"652",624014.24,7959959.56,"Apr",0.379762790697674,0.136923797060812,0.6095,0.1157,36.055085020116,43
"653",624014.24,7959959.56,"May",0.337727272727273,0.126345516230133,0.5456,0.1187,37.4105162457998,44
"654",624014.24,7959959.56,"Jun",0.291490909090909,0.109947431028888,0.4621,0.0704,37.7189914333135,44
"655",624014.24,7959959.56,"Jul",0.244538636363636,0.0957447799679988,0.4355,0.0727,39.1532321402265,44
"656",624014.24,7959959.56,"Aug",0.238254761904762,0.0737741550434903,0.3799,0.1065,30.9643989709554,42
"657",624014.24,7959959.56,"Sep",0.222597619047619,0.090712492720993,0.4765,0.0569,40.7517803241136,42
"658",624014.24,7959959.56,"Oct",0.29412962962963,0.0969163152685974,0.5494,0.1145,32.950204775573,27
"659",624014.24,7959959.56,"Nov",0.353955555555556,0.135221694042349,0.5644,0.1253,38.203015016987,36
"660",624014.24,7959959.56,"Dec",0.466533333333333,0.122018170711332,0.8499,0.2532,26.1542235020004,42
"661",624055.72,7958475.91,"Jan",0.497621428571429,0.149782514749682,0.8755,0.15,30.0996914822735,42
"662",624055.72,7958475.91,"Feb",0.526013953488372,0.135692922897526,0.9224,0.2405,25.796449314253,43
"663",624055.72,7958475.91,"Mar",0.462990909090909,0.145545391014851,0.7746,0.0927,31.4359068735566,44
"664",624055.72,7958475.91,"Apr",0.361462790697674,0.164611934739536,0.6137,0.0629,45.5404924036058,43
"665",624055.72,7958475.91,"May",0.339584090909091,0.143886710835186,0.5614,0.0837,42.3714522226264,44
"666",624055.72,7958475.91,"Jun",0.282113636363636,0.116741669870461,0.4968,0.1124,41.3810801119818,44
"667",624055.72,7958475.91,"Jul",0.214868181818182,0.0953485497572112,0.4453,0.0992,44.3753695639747,44
"668",624055.72,7958475.91,"Aug",0.17937380952381,0.0706367591014273,0.3739,0.0564,39.3796392510977,42
"669",624055.72,7958475.91,"Sep",0.171283333333333,0.0800353120744949,0.418,0.0608,46.7268534053682,42
"670",624055.72,7958475.91,"Oct",0.218107407407407,0.102947174377205,0.4655,0.0645,47.200219195173,27
"671",624055.72,7958475.91,"Nov",0.294258333333333,0.113978788440155,0.5217,0.0642,38.7342601818659,36
"672",624055.72,7958475.91,"Dec",0.376578571428571,0.156680360553821,0.7236,0.0686,41.6062868259989,42
"673",624090.08,7958717.49,"Jan",0.47242380952381,0.120542786269934,0.737,0.216,25.515815215037,42
"674",624090.08,7958717.49,"Feb",0.503969767441861,0.118640811525665,0.834,0.304,23.54125568442,43
"675",624090.08,7958717.49,"Mar",0.448054545454545,0.101977244280042,0.7141,0.2472,22.7600066363767,44
"676",624090.08,7958717.49,"Apr",0.374516279069767,0.115309135082369,0.5281,0.1589,30.788817876963,43
"677",624090.08,7958717.49,"May",0.330702272727273,0.105537354763745,0.5087,0.1368,31.9131023483412,44
"678",624090.08,7958717.49,"Jun",0.278793181818182,0.0903387768546491,0.4787,0.1426,32.4035101093557,44
"679",624090.08,7958717.49,"Jul",0.220309090909091,0.0753452975899742,0.3684,0.0982,34.1998132165436,44
"680",624090.08,7958717.49,"Aug",0.189169047619048,0.058398866043515,0.3399,0.073,30.8712586855751,42
"681",624090.08,7958717.49,"Sep",0.195114285714286,0.0643589233164521,0.4231,0.0804,32.985244048555,42
"682",624090.08,7958717.49,"Oct",0.230737037037037,0.0907120768320894,0.4369,0.0806,39.3140511800577,27
"683",624090.08,7958717.49,"Nov",0.322433333333333,0.0940887574884177,0.4787,0.0899,29.1808407386802,36
"684",624090.08,7958717.49,"Dec",0.401831707317073,0.132760405315411,0.6835,0.1484,33.0388077640309,41
"685",624123.17,7958958.31,"Jan",0.491357142857143,0.120604882283687,0.7149,0.1915,24.5452587872019,42
"686",624123.17,7958958.31,"Feb",0.499520930232558,0.110498253720611,0.834,0.2882,22.1208456008374,43
"687",624123.17,7958958.31,"Mar",0.426772727272727,0.138218265820196,0.6987,0.105,32.386855341829,44
"688",624123.17,7958958.31,"Apr",0.360451162790698,0.124442412330809,0.5318,0.1377,34.5240701590047,43
"689",624123.17,7958958.31,"May",0.309384090909091,0.118284978981453,0.5087,0.1258,38.2324051097409,44
"690",624123.17,7958958.31,"Jun",0.253243181818182,0.0876951124244046,0.4118,0.1088,34.628814799589,44
"691",624123.17,7958958.31,"Jul",0.196097727272727,0.0732907382982051,0.368,0.072,37.37459853182,44
"692",624123.17,7958958.31,"Aug",0.174047619047619,0.0581335772086223,0.3458,0.0626,33.4009609132987,42
"693",624123.17,7958958.31,"Sep",0.170916666666667,0.0749513986158467,0.3838,0.0595,43.8525979224847,42
"694",624123.17,7958958.31,"Oct",0.2201,0.0952881581148627,0.4255,0.0609,43.2931204520049,27
"695",624123.17,7958958.31,"Nov",0.305197222222222,0.109034420479069,0.5122,0.0699,35.7258888810193,36
"696",624123.17,7958958.31,"Dec",0.403092682926829,0.139938008400584,0.8237,0.1161,34.7160874726139,41
"697",624157.11,7959200.95,"Jan",0.559816666666667,0.162110990158229,0.9993,0.2354,28.9578713551869,42
"698",624157.11,7959200.95,"Feb",0.573132558139535,0.154429675350997,0.9112,0.2158,26.9448442873838,43
"699",624157.11,7959200.95,"Mar",0.4541,0.193913111685933,0.8981,0.0623,42.7027332494896,44
"700",624157.11,7959200.95,"Apr",0.359602325581395,0.168891237879761,0.5574,0.083,46.966113916728,43
"701",624157.11,7959200.95,"May",0.305725,0.162765224165589,0.5214,0.0586,53.2390953195155,44
"702",624157.11,7959200.95,"Jun",0.254225,0.140084590930905,0.522,0.0494,55.1026023919384,44
"703",624157.11,7959200.95,"Jul",0.192404545454545,0.104234351242085,0.422,0.0228,54.1745783582383,44
"704",624157.11,7959200.95,"Aug",0.165064285714286,0.0808427525793086,0.3616,0.0376,48.9765258605011,42
"705",624157.11,7959200.95,"Sep",0.153740476190476,0.0906238057873176,0.4191,0.0435,58.9459640251404,42
"706",624157.11,7959200.95,"Oct",0.20292962962963,0.129320016937158,0.5054,0.0391,63.7265327755153,27
"707",624157.11,7959200.95,"Nov",0.3056,0.16643015866809,0.6823,0.0444,54.460130454218,36
"708",624157.11,7959200.95,"Dec",0.42351,0.164098017613301,0.7931,0.0986,38.7471411804447,40
"709",624190.16,7959443.94,"Jan",0.539359523809524,0.169484479553509,0.9584,0.104,31.4232848539378,42
"710",624190.16,7959443.94,"Feb",0.566451162790698,0.155434603262828,0.9064,0.1449,27.4400713553237,43
"711",624190.16,7959443.94,"Mar",0.454752272727273,0.172377257293194,0.7255,0.067,37.9057494884853,44
"712",624190.16,7959443.94,"Apr",0.367160465116279,0.172889943164423,0.5972,0.0542,47.0883876644152,43
"713",624190.16,7959443.94,"May",0.319406818181818,0.152267595535313,0.528,0.0668,47.6719928529004,44
"714",624190.16,7959443.94,"Jun",0.264022727272727,0.131287670764298,0.5088,0.0836,49.7258975090737,44
"715",624190.16,7959443.94,"Jul",0.207465909090909,0.100127472110542,0.4639,0.0649,48.2621325832705,44
"716",624190.16,7959443.94,"Aug",0.174528571428571,0.0742941526298172,0.3582,0.0388,42.5684757639945,42
"717",624190.16,7959443.94,"Sep",0.16152619047619,0.087091558381,0.4338,0.0455,53.9179176604413,42
"718",624190.16,7959443.94,"Oct",0.197244444444444,0.117329900882195,0.4984,0.0453,59.4845148681699,27
"719",624190.16,7959443.94,"Nov",0.300286111111111,0.146333673798281,0.6687,0.0542,48.7314159342303,36
"720",624190.16,7959443.94,"Dec",0.409257142857143,0.16089135728862,0.8721,0.0992,39.313023632377,42
"721",624224.47,7959684.34,"Jan",0.545095238095238,0.165809054082688,0.9934,0.2357,30.4183640756219,42
"722",624224.47,7959684.34,"Feb",0.543411627906977,0.139239501116229,0.7796,0.1302,25.6232097300768,43
"723",624224.47,7959684.34,"Mar",0.456413636363636,0.155362287170476,0.7618,0.0762,34.039799601144,44
"724",624224.47,7959684.34,"Apr",0.367227906976744,0.140648397017564,0.5254,0.0826,38.300029585298,43
"725",624224.47,7959684.34,"May",0.320840909090909,0.131023241890259,0.4908,0.0672,40.8374487721996,44
"726",624224.47,7959684.34,"Jun",0.272143181818182,0.120981986738613,0.5002,0.0704,44.4552701744485,44
"727",624224.47,7959684.34,"Jul",0.212720454545455,0.102226787504594,0.4238,0.0424,48.0568677436473,44
"728",624224.47,7959684.34,"Aug",0.198452380952381,0.0841509799896424,0.3997,0.0586,42.4036131921413,42
"729",624224.47,7959684.34,"Sep",0.194645238095238,0.0944793827099807,0.4263,0.0436,48.5392725938422,42
"730",624224.47,7959684.34,"Oct",0.243559259259259,0.117722216252627,0.5095,0.0487,48.3341165557233,27
"731",624224.47,7959684.34,"Nov",0.335775,0.134203984132897,0.6132,0.0706,39.968426515642,36
"732",624224.47,7959684.34,"Dec",0.42142619047619,0.158338091590584,0.862,0.0986,37.5719628178946,42
"733",624298.86,7958442.71,"Jan",0.580980952380952,0.1693705970366,0.9605,0.2161,29.152521497046,42
"734",624298.86,7958442.71,"Feb",0.545883720930233,0.15003735555526,0.9078,0.1884,27.4852225487845,43
"735",624298.86,7958442.71,"Mar",0.431815909090909,0.135286295810175,0.6904,0.1588,31.329622869845,44
"736",624298.86,7958442.71,"Apr",0.37246511627907,0.140108345633148,0.6181,0.1109,37.6165013875209,43
"737",624298.86,7958442.71,"May",0.356268181818182,0.126595919646077,0.5692,0.1489,35.5338832112389,44
"738",624298.86,7958442.71,"Jun",0.280343181818182,0.108781980377068,0.505,0.1177,38.8031482241004,44
"739",624298.86,7958442.71,"Jul",0.211477272727273,0.0805241257033939,0.4305,0.0853,38.0769643304603,44
"740",624298.86,7958442.71,"Aug",0.186021428571429,0.0770612380361586,0.4231,0.0478,41.4260005570104,42
"741",624298.86,7958442.71,"Sep",0.176416666666667,0.0754072097111593,0.4351,0.0473,42.7438127791172,42
"742",624298.86,7958442.71,"Oct",0.227133333333333,0.116265448932108,0.4695,0.0481,51.18819295514,27
"743",624298.86,7958442.71,"Nov",0.301358333333333,0.121085927871786,0.5222,0.0575,40.180049621476,36
"744",624298.86,7958442.71,"Dec",0.404853658536585,0.15946175105266,0.7136,0.0597,39.387504025297,41
"745",624331.95,7958683.3,"Jan",0.496614285714286,0.142558411770581,0.8052,0.0945,28.706063412078,42
"746",624331.95,7958683.3,"Feb",0.52613023255814,0.126632303361767,0.8444,0.2405,24.068623227762,43
"747",624331.95,7958683.3,"Mar",0.455588636363636,0.138150183219852,0.7746,0.1134,30.3234479952184,44
"748",624331.95,7958683.3,"Apr",0.34116976744186,0.148118928302136,0.5346,0.0833,43.4150216218607,43
"749",624331.95,7958683.3,"May",0.332172727272727,0.140318800417223,0.5716,0.0837,42.2427216012878,44
"750",624331.95,7958683.3,"Jun",0.274593181818182,0.114027910491405,0.4746,0.1191,41.5261259352417,44
"751",624331.95,7958683.3,"Jul",0.214720454545455,0.0927904505400016,0.4453,0.0925,43.2145371228984,44
"752",624331.95,7958683.3,"Aug",0.176171428571429,0.073400712051156,0.4083,0.0513,41.6643678525861,42
"753",624331.95,7958683.3,"Sep",0.170097619047619,0.0853405673359229,0.4414,0.0504,50.1715237483904,42
"754",624331.95,7958683.3,"Oct",0.223222222222222,0.110632671253649,0.4955,0.0545,49.5616745287626,27
"755",624331.95,7958683.3,"Nov",0.310322222222222,0.117342624361583,0.5356,0.1083,37.8131554747482,36
"756",624331.95,7958683.3,"Dec",0.369309523809524,0.154423988420736,0.6797,0.0597,41.8142448176838,42
"757",624396.97,7958423.97,"Jan",0.580980952380952,0.1693705970366,0.9605,0.2161,29.152521497046,42
"758",624396.97,7958423.97,"Feb",0.545883720930233,0.15003735555526,0.9078,0.1884,27.4852225487845,43
"759",624396.97,7958423.97,"Mar",0.431815909090909,0.135286295810175,0.6904,0.1588,31.329622869845,44
"760",624396.97,7958423.97,"Apr",0.37246511627907,0.140108345633148,0.6181,0.1109,37.6165013875209,43
"761",624396.97,7958423.97,"May",0.356268181818182,0.126595919646077,0.5692,0.1489,35.5338832112389,44
"762",624396.97,7958423.97,"Jun",0.280343181818182,0.108781980377068,0.505,0.1177,38.8031482241004,44
"763",624396.97,7958423.97,"Jul",0.211477272727273,0.0805241257033939,0.4305,0.0853,38.0769643304603,44
"764",624396.97,7958423.97,"Aug",0.186021428571429,0.0770612380361586,0.4231,0.0478,41.4260005570104,42
